               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.038991,            0.024252,           0.0093377,             0.48478,             0.59467,             0.53945,             0.31654,            0.034484,            0.014815,           0.0076071,           0.0046687,           0.0046687,           0.0046687
                 154,            0.039065,            0.024429,           0.0094348,             0.48146,             0.59714,             0.53964,             0.31682,             0.03447,            0.014806,           0.0076035,           0.0046214,           0.0046214,           0.0046214
                 155,             0.03907,            0.024242,           0.0093999,             0.47998,             0.59879,             0.53991,              0.3167,            0.034469,            0.014803,           0.0076087,           0.0045744,           0.0045744,           0.0045744
                 156,            0.039034,            0.024355,           0.0092485,             0.47705,             0.60279,             0.53994,             0.31693,            0.034468,            0.014801,           0.0076067,           0.0045275,           0.0045275,           0.0045275
                 157,            0.039015,            0.024308,           0.0093877,             0.48059,              0.5999,             0.54069,             0.31717,            0.034467,            0.014804,           0.0076047,           0.0044809,           0.0044809,           0.0044809
                 158,            0.038969,            0.024426,           0.0092914,             0.48843,             0.59253,             0.54098,             0.31726,            0.034468,            0.014816,           0.0075977,           0.0044345,           0.0044345,           0.0044345
                 159,            0.039031,            0.024363,           0.0092498,             0.49095,             0.59002,             0.54138,             0.31749,            0.034464,            0.014815,           0.0075963,           0.0043884,           0.0043884,           0.0043884
                 160,            0.038986,            0.024262,           0.0092919,             0.48191,             0.59993,             0.54173,             0.31759,            0.034462,             0.01481,           0.0075917,           0.0043425,           0.0043425,           0.0043425
                 161,            0.038884,            0.024308,           0.0091918,              0.4907,             0.59125,             0.54175,             0.31767,            0.034464,            0.014806,           0.0075972,           0.0042969,           0.0042969,           0.0042969
                 162,            0.038767,            0.024254,           0.0091487,             0.50103,             0.58139,             0.54199,             0.31809,            0.034455,            0.014794,           0.0075953,           0.0042515,           0.0042515,           0.0042515
                 163,             0.03885,            0.024094,           0.0092927,             0.49193,             0.59012,             0.54199,             0.31806,            0.034455,            0.014796,           0.0075891,           0.0042065,           0.0042065,           0.0042065
                 164,            0.038911,            0.024298,           0.0091441,             0.47375,             0.60968,             0.54221,              0.3182,            0.034447,            0.014782,           0.0075872,           0.0041617,           0.0041617,           0.0041617
                 165,             0.03877,            0.024304,           0.0090789,             0.47272,             0.61084,             0.54202,             0.31828,            0.034443,            0.014778,           0.0075929,           0.0041172,           0.0041172,           0.0041172
                 166,            0.038813,            0.024175,           0.0091638,             0.47097,             0.61267,             0.54175,             0.31819,            0.034451,            0.014787,           0.0075957,            0.004073,            0.004073,            0.004073
                 167,            0.038701,            0.024172,           0.0091264,             0.47308,             0.60944,             0.54151,             0.31821,            0.034441,            0.014785,            0.007595,           0.0040291,           0.0040291,           0.0040291
                 168,            0.038786,            0.024138,           0.0090575,             0.46853,             0.61599,             0.54204,             0.31842,            0.034434,             0.01478,           0.0075904,           0.0039855,           0.0039855,           0.0039855
                 169,            0.038601,            0.024044,           0.0090363,             0.49665,             0.58463,             0.54228,             0.31846,            0.034427,            0.014777,           0.0075864,           0.0039422,           0.0039422,           0.0039422
                 170,            0.038647,            0.024229,           0.0092048,             0.49772,             0.58436,             0.54254,             0.31867,            0.034423,            0.014778,           0.0075846,           0.0038993,           0.0038993,           0.0038993
                 171,            0.038623,            0.024057,           0.0090654,             0.49684,             0.58593,             0.54285,             0.31883,            0.034423,            0.014779,            0.007583,           0.0038567,           0.0038567,           0.0038567
                 172,            0.038683,            0.024195,           0.0089556,             0.50189,             0.58111,             0.54275,             0.31892,            0.034419,            0.014777,           0.0075816,           0.0038144,           0.0038144,           0.0038144
                 173,            0.038566,            0.024213,           0.0089074,             0.48952,             0.59416,             0.54295,             0.31901,            0.034425,            0.014777,           0.0075811,           0.0037725,           0.0037725,           0.0037725
                 174,            0.038652,            0.024117,           0.0089732,             0.49847,             0.58626,             0.54332,             0.31923,            0.034434,            0.014781,           0.0075796,           0.0037309,           0.0037309,           0.0037309
                 175,            0.038526,            0.024115,           0.0089869,             0.48948,             0.59613,             0.54358,             0.31914,            0.034432,            0.014773,           0.0075765,           0.0036897,           0.0036897,           0.0036897
                 176,            0.038664,            0.024145,           0.0089218,             0.48976,               0.596,             0.54385,             0.31948,            0.034442,             0.01478,           0.0075729,           0.0036489,           0.0036489,           0.0036489
                 177,            0.038583,            0.024242,           0.0088107,             0.49744,             0.58782,             0.54388,             0.31957,            0.034433,             0.01478,             0.00757,           0.0036084,           0.0036084,           0.0036084
                 178,            0.038627,            0.024183,           0.0088183,             0.49628,             0.58923,             0.54372,              0.3196,            0.034427,            0.014784,           0.0075742,           0.0035683,           0.0035683,           0.0035683
                 179,            0.038505,            0.023942,           0.0088472,             0.49387,             0.59124,             0.54361,             0.31973,            0.034407,            0.014779,           0.0075771,           0.0035286,           0.0035286,           0.0035286
                 180,            0.038616,            0.024117,           0.0087823,             0.48943,             0.59504,              0.5434,              0.3202,            0.034404,            0.014774,           0.0075781,           0.0034892,           0.0034892,           0.0034892
                 181,             0.03859,            0.024058,           0.0088252,             0.48863,             0.59547,             0.54352,             0.31997,            0.034406,            0.014768,           0.0075792,           0.0034503,           0.0034503,           0.0034503
                 182,            0.038369,            0.024119,           0.0087518,             0.48845,             0.59586,             0.54371,             0.31979,            0.034411,             0.01476,           0.0075717,           0.0034118,           0.0034118,           0.0034118
                 183,             0.03836,            0.023882,           0.0088034,             0.47923,             0.60684,             0.54376,             0.31985,            0.034414,            0.014758,           0.0075675,           0.0033737,           0.0033737,           0.0033737
                 184,            0.038298,            0.023935,           0.0088155,             0.48359,             0.60232,             0.54405,             0.32013,             0.03441,            0.014744,           0.0075609,            0.003336,            0.003336,            0.003336
                 185,            0.038401,            0.024065,           0.0087217,             0.48138,             0.60477,              0.5442,             0.32035,            0.034399,            0.014732,           0.0075606,           0.0032987,           0.0032987,           0.0032987
                 186,            0.038309,            0.024054,           0.0088287,             0.48171,             0.60511,             0.54447,             0.32054,             0.03438,            0.014722,            0.007556,           0.0032618,           0.0032618,           0.0032618
                 187,            0.038424,            0.024161,           0.0086355,              0.4831,             0.60369,             0.54479,             0.32063,            0.034374,            0.014719,           0.0075636,           0.0032254,           0.0032254,           0.0032254
                 188,            0.038342,            0.024001,           0.0087319,             0.48027,             0.60564,             0.54501,             0.32064,            0.034385,            0.014721,           0.0075647,           0.0031894,           0.0031894,           0.0031894
                 189,            0.038282,            0.023912,           0.0085525,             0.49421,             0.59008,             0.54529,             0.32102,            0.034372,            0.014724,           0.0075676,           0.0031539,           0.0031539,           0.0031539
                 190,            0.038122,            0.023923,           0.0086246,             0.49519,             0.58943,             0.54542,             0.32121,            0.034359,            0.014719,           0.0075631,           0.0031188,           0.0031188,           0.0031188
                 191,            0.038241,               0.024,           0.0086326,             0.49659,             0.58819,              0.5455,             0.32121,            0.034373,            0.014718,           0.0075611,           0.0030841,           0.0030841,           0.0030841
                 192,            0.038268,            0.024038,           0.0085831,             0.50351,             0.58137,             0.54549,             0.32129,            0.034388,            0.014726,           0.0075579,           0.0030499,           0.0030499,           0.0030499
                 193,            0.038353,            0.024049,           0.0086106,              0.4972,              0.5893,             0.54561,             0.32141,            0.034378,            0.014717,           0.0075593,           0.0030162,           0.0030162,           0.0030162
                 194,            0.038004,            0.023911,           0.0085481,             0.50399,             0.58197,              0.5456,             0.32152,            0.034365,            0.014704,           0.0075572,            0.002983,            0.002983,            0.002983
                 195,             0.03814,            0.023941,           0.0085149,             0.50226,             0.58466,             0.54582,             0.32174,            0.034364,              0.0147,           0.0075574,           0.0029502,           0.0029502,           0.0029502
                 196,            0.038076,            0.023926,           0.0084967,             0.49792,             0.58865,             0.54584,             0.32162,            0.034376,              0.0147,           0.0075551,           0.0029179,           0.0029179,           0.0029179
                 197,            0.038114,            0.023932,           0.0085342,             0.49952,              0.5873,             0.54606,             0.32155,            0.034383,            0.014702,           0.0075503,           0.0028862,           0.0028862,           0.0028862
                 198,            0.038155,            0.023904,           0.0085365,             0.50431,             0.58233,             0.54608,             0.32132,             0.03439,            0.014705,           0.0075516,           0.0028548,           0.0028548,           0.0028548
                 199,             0.03812,            0.023907,           0.0085388,              0.5046,             0.58208,             0.54623,             0.32176,            0.034383,            0.014709,           0.0075542,            0.002824,            0.002824,            0.002824
                 200,             0.03806,             0.02401,           0.0083649,             0.50324,              0.5834,             0.54606,              0.3218,            0.034387,            0.014721,           0.0075566,           0.0027937,           0.0027937,           0.0027937
                 201,             0.03795,            0.023867,           0.0083334,             0.50297,             0.58462,             0.54618,              0.3219,            0.034377,             0.01472,           0.0075582,           0.0027639,           0.0027639,           0.0027639
                 202,            0.038063,            0.023839,           0.0084847,             0.50842,             0.57904,              0.5463,             0.32166,            0.034376,            0.014719,           0.0075575,           0.0027346,           0.0027346,           0.0027346
                 203,            0.037869,            0.023873,           0.0083314,             0.50927,             0.57777,             0.54645,             0.32203,            0.034373,            0.014717,           0.0075612,           0.0027059,           0.0027059,           0.0027059
                 204,            0.037908,            0.023822,           0.0083131,             0.51025,             0.57645,             0.54648,             0.32236,            0.034392,            0.014723,            0.007568,           0.0026776,           0.0026776,           0.0026776
                 205,            0.037947,            0.023875,           0.0081966,             0.50094,              0.5853,             0.54634,             0.32223,            0.034388,            0.014714,           0.0075766,           0.0026499,           0.0026499,           0.0026499
                 206,             0.03779,            0.023805,           0.0082528,             0.49761,             0.58854,             0.54638,             0.32241,            0.034396,            0.014715,           0.0075845,           0.0026227,           0.0026227,           0.0026227
                 207,            0.037781,            0.023875,             0.00829,             0.50767,             0.57753,             0.54656,             0.32244,            0.034393,            0.014697,           0.0075832,            0.002596,            0.002596,            0.002596
                 208,            0.037818,             0.02375,           0.0081716,             0.49238,             0.59369,             0.54654,             0.32248,            0.034388,            0.014688,           0.0075877,           0.0025699,           0.0025699,           0.0025699
                 209,            0.037726,            0.023682,           0.0082214,             0.49914,             0.58542,             0.54647,             0.32232,            0.034398,            0.014688,           0.0075999,           0.0025443,           0.0025443,           0.0025443
                 210,            0.037847,            0.023807,           0.0081824,             0.50547,             0.58027,             0.54669,             0.32255,            0.034385,            0.014679,           0.0076036,           0.0025193,           0.0025193,           0.0025193
                 211,            0.037775,            0.023675,           0.0083114,             0.50431,             0.58097,             0.54669,             0.32279,            0.034376,            0.014677,           0.0076068,           0.0024948,           0.0024948,           0.0024948
                 212,            0.037712,            0.023658,            0.008187,             0.50626,             0.57948,             0.54669,             0.32278,            0.034378,            0.014677,             0.00761,           0.0024708,           0.0024708,           0.0024708
                 213,              0.0377,            0.023801,            0.008084,             0.50093,             0.58544,             0.54648,              0.3226,            0.034384,            0.014683,           0.0076168,           0.0024475,           0.0024475,           0.0024475
                 214,            0.037663,            0.023787,           0.0080101,             0.50816,             0.57788,             0.54641,             0.32301,            0.034385,            0.014688,            0.007618,           0.0024246,           0.0024246,           0.0024246
                 215,            0.037674,             0.02366,            0.008034,             0.49348,             0.59267,             0.54644,             0.32305,            0.034383,            0.014694,           0.0076231,           0.0024024,           0.0024024,           0.0024024
                 216,            0.037575,            0.023649,           0.0081194,              0.5051,             0.58134,              0.5467,             0.32304,            0.034387,              0.0147,           0.0076261,           0.0023807,           0.0023807,           0.0023807
                 217,            0.037506,            0.023781,           0.0080877,             0.49919,             0.58721,             0.54673,             0.32314,            0.034371,            0.014695,           0.0076298,           0.0023596,           0.0023596,           0.0023596
                 218,            0.037685,            0.023714,            0.008044,             0.49738,             0.58995,              0.5468,             0.32315,            0.034358,            0.014682,           0.0076265,            0.002339,            0.002339,            0.002339
                 219,            0.037645,            0.023721,           0.0080367,              0.5064,             0.58113,             0.54698,             0.32326,            0.034331,            0.014662,           0.0076272,           0.0023191,           0.0023191,           0.0023191
                 220,             0.03763,            0.023743,           0.0078776,             0.50515,             0.58158,             0.54722,             0.32349,            0.034326,            0.014659,           0.0076334,           0.0022997,           0.0022997,           0.0022997
                 221,            0.037573,             0.02361,           0.0081032,              0.5024,             0.58381,             0.54717,             0.32383,            0.034328,            0.014656,           0.0076381,           0.0022809,           0.0022809,           0.0022809
                 222,            0.037461,            0.023616,           0.0078707,             0.50635,             0.57983,             0.54726,             0.32369,            0.034337,            0.014668,           0.0076407,           0.0022627,           0.0022627,           0.0022627
                 223,            0.037554,            0.023728,           0.0079405,             0.49951,             0.58685,             0.54733,             0.32374,            0.034331,            0.014669,           0.0076466,           0.0022451,           0.0022451,           0.0022451
                 224,            0.037572,            0.023789,            0.007892,             0.49726,             0.58999,             0.54746,             0.32388,             0.03434,            0.014673,           0.0076517,            0.002228,            0.002228,            0.002228
                 225,            0.037568,            0.023632,           0.0079427,             0.49873,             0.58818,              0.5476,               0.324,            0.034343,            0.014675,           0.0076532,           0.0022116,           0.0022116,           0.0022116
                 226,            0.037479,            0.023654,            0.007909,             0.49527,             0.59233,             0.54763,             0.32419,             0.03435,            0.014676,           0.0076595,           0.0021958,           0.0021958,           0.0021958
                 227,            0.037454,            0.023583,            0.007875,               0.499,             0.58773,             0.54737,             0.32389,            0.034371,            0.014682,           0.0076659,           0.0021805,           0.0021805,           0.0021805
                 228,            0.037521,            0.023772,           0.0078798,             0.49784,             0.58938,             0.54727,             0.32409,            0.034374,            0.014679,           0.0076749,           0.0021659,           0.0021659,           0.0021659
                 229,            0.037397,            0.023471,           0.0078186,             0.48857,             0.59996,             0.54769,               0.324,            0.034383,            0.014679,           0.0076796,           0.0021519,           0.0021519,           0.0021519
                 230,             0.03738,            0.023572,           0.0078618,             0.49095,             0.59642,             0.54763,             0.32379,            0.034391,            0.014682,           0.0076856,           0.0021385,           0.0021385,           0.0021385
                 231,             0.03737,            0.023504,           0.0077543,             0.49316,             0.59354,             0.54747,             0.32399,            0.034393,            0.014688,           0.0076982,           0.0021257,           0.0021257,           0.0021257
                 232,            0.037248,            0.023466,           0.0077865,             0.48062,             0.60966,             0.54748,             0.32426,            0.034404,            0.014698,           0.0077086,           0.0021135,           0.0021135,           0.0021135
                 233,            0.037413,            0.023581,            0.007862,               0.499,             0.58761,             0.54731,             0.32419,            0.034398,            0.014695,           0.0077192,           0.0021019,           0.0021019,           0.0021019
                 234,            0.037242,            0.023382,           0.0077208,             0.48817,             0.59984,             0.54738,             0.32417,            0.034402,            0.014703,           0.0077229,           0.0020909,           0.0020909,           0.0020909
                 235,            0.037366,             0.02358,           0.0078384,             0.48841,             0.60013,             0.54732,             0.32418,            0.034411,            0.014709,            0.007726,           0.0020806,           0.0020806,           0.0020806
                 236,            0.037265,            0.023669,           0.0077078,              0.4871,             0.60114,             0.54743,             0.32412,            0.034416,            0.014709,           0.0077315,           0.0020709,           0.0020709,           0.0020709
                 237,            0.037439,            0.023654,           0.0078156,             0.50325,              0.5835,             0.54754,             0.32415,            0.034412,            0.014705,           0.0077308,           0.0020617,           0.0020617,           0.0020617
                 238,            0.037365,            0.023604,           0.0078068,             0.49297,             0.59454,             0.54764,             0.32433,            0.034423,            0.014709,           0.0077325,           0.0020533,           0.0020533,           0.0020533
                 239,            0.037261,            0.023617,            0.007735,             0.49223,             0.59648,             0.54752,              0.3245,            0.034422,            0.014719,           0.0077319,           0.0020454,           0.0020454,           0.0020454
                 240,            0.037291,            0.023399,             0.00777,             0.49927,             0.58785,              0.5477,             0.32462,            0.034426,            0.014719,           0.0077307,           0.0020382,           0.0020382,           0.0020382
                 241,            0.037221,            0.023469,           0.0077374,             0.49399,             0.59439,             0.54792,             0.32474,            0.034423,            0.014713,           0.0077295,           0.0020315,           0.0020315,           0.0020315
                 242,            0.037301,            0.023632,            0.007649,             0.50045,             0.58694,             0.54773,             0.32444,            0.034433,            0.014717,            0.007739,           0.0020256,           0.0020256,           0.0020256
                 243,            0.037219,            0.023615,           0.0075953,             0.51532,             0.57112,             0.54783,             0.32443,            0.034433,            0.014721,           0.0077494,           0.0020202,           0.0020202,           0.0020202
                 244,            0.037202,            0.023407,           0.0077215,             0.50124,             0.58444,              0.5476,              0.3244,            0.034432,            0.014723,           0.0077528,           0.0020155,           0.0020155,           0.0020155
                 245,            0.037286,            0.023575,           0.0075992,             0.51136,             0.57457,             0.54756,             0.32443,            0.034421,            0.014722,           0.0077563,           0.0020114,           0.0020114,           0.0020114
                 246,            0.037365,            0.023579,           0.0076354,             0.50689,             0.57965,             0.54747,             0.32445,            0.034426,            0.014727,           0.0077635,           0.0020079,           0.0020079,           0.0020079
                 247,            0.037201,            0.023559,           0.0076699,             0.49702,             0.58909,             0.54726,             0.32455,            0.034434,            0.014733,           0.0077729,           0.0020051,           0.0020051,           0.0020051
                 248,            0.037125,            0.023552,           0.0075965,             0.50514,             0.57984,              0.5472,             0.32453,            0.034429,            0.014746,           0.0077833,           0.0020028,           0.0020028,           0.0020028
                 249,            0.037278,            0.023347,           0.0076029,             0.50452,             0.58004,             0.54686,             0.32448,            0.034428,            0.014748,            0.007794,           0.0020013,           0.0020013,           0.0020013
